"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05-24-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"05-25-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"05-26-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"05-27-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"05-28-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"05-29-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"05-30-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"05-31-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-01-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-02-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-03-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-04-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-05-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-06-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-07-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-08-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-09-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-10-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-11-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-12-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-13-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-14-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-15-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-16-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-17-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-18-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-19-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-20-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-21-2022","AQS","060010015","1","0.7","ppm","8","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-22-2022","AQS","060010015","1","0.7","ppm","8","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-23-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-24-2022","AQS","060010015","1","0.6","ppm","7","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-25-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-26-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-27-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-28-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-29-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"06-30-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-01-2022","AQS","060010015","1","0.3","ppm","3","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-02-2022","AQS","060010015","1","0.2","ppm","2","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-03-2022","AQS","060010015","1","0.2","ppm","2","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-04-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-05-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-06-2022","AQS","060010015","1","0.3","ppm","3","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-07-2022","AQS","060010015","1","0.3","ppm","3","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-08-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-09-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-10-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-11-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-12-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-13-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-14-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-15-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-16-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-17-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-18-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-19-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-20-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-21-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-22-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-23-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-24-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-25-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-26-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-27-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-28-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-29-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-30-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"07-31-2022","AQS","060010015","1","0.5","ppm","6","Pleasanton - Owens Ct","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"08-01-2022","AQS","060010015","1","0.4","ppm","5","Pleasanton - Owens Ct","2","8.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.7012220009132","-121.903019"
"01-01-2022","AQS","060070008","3","0.9","ppm","10","Chico-East Avenue","18","75.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-02-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-03-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-04-2022","AQS","060070008","3","0.2","ppm","2","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-05-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-06-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-07-2022","AQS","060070008","3","0.2","ppm","2","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-08-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-09-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-10-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-11-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-12-2022","AQS","060070008","3","0.7","ppm","8","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-13-2022","AQS","060070008","3","0.7","ppm","8","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-14-2022","AQS","060070008","3","0.8","ppm","9","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-15-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-16-2022","AQS","060070008","3","0.8","ppm","9","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-17-2022","AQS","060070008","3","0.7","ppm","8","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-18-2022","AQS","060070008","3","0.7","ppm","8","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-19-2022","AQS","060070008","3","0.7","ppm","8","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-20-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-21-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-22-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-23-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-24-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-25-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-26-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-27-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-28-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-29-2022","AQS","060070008","3","0.7","ppm","8","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-30-2022","AQS","060070008","3","0.8","ppm","9","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"01-31-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-01-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-02-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-03-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-04-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-05-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-06-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-07-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-08-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-09-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-10-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-11-2022","AQS","060070008","3","0.5","ppm","6","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-12-2022","AQS","060070008","3","0.6","ppm","7","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-13-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-14-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-15-2022","AQS","060070008","3","0.2","ppm","2","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-16-2022","AQS","060070008","3","0.2","ppm","2","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-17-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-18-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-19-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-20-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-21-2022","AQS","060070008","3","0.2","ppm","2","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-22-2022","AQS","060070008","3","0.2","ppm","2","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-23-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-24-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-25-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-26-2022","AQS","060070008","3","0.4","ppm","5","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-27-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"02-28-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-01-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-02-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-03-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-04-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-05-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-06-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-07-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-08-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-09-2022","AQS","060070008","3","0.2","ppm","2","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
"03-10-2022","AQS","060070008","3","0.3","ppm","3","Chico-East Avenue","24","100.0000","42101","Carbon monoxide","17020","Chico, CA","06","California","007","Butte","39.76168","-121.84047"
